"baseMean";"log2FoldChange";"lfcSE";"stat";"pvalue";"padj";"GeneID"
32,0898182950862;1,81641382669031;0,445179987965273;4,08017852507782;4,50011258476607e-05;0,000162217497126745;"SAOUHSC_00215"
268,025410770545;1,50902796079896;0,285768631212568;5,28059344510935;1,28766130497065e-07;8,11760675207303e-07;"SAOUHSC_00216"
325,663615304231;0,961662102162157;0,333197892135386;2,88615902099228;0,00389975061908205;0,00904213363882076;"SAOUHSC_00217"
21,7620013390093;1,19694952820477;0,555898847119833;2,15317864824921;0,0313046410613486;0,0568721765895418;"SAOUHSC_00218"
598,51337373;0,583405201608244;0,420025739634236;1,38897488072108;0,164840388548015;0,235019959910042;"SAOUHSC_00219"
1836,17870398017;-2,09881504009471;0,456243606178062;-4,60020702027238;4,22071267969585e-06;1,93431656476513e-05;"SAOUHSC_00220"
1450,06060589972;-1,14022157268198;0,248597638474043;-4,58661465845353;4,50491044686665e-06;2,06110952886742e-05;"SAOUHSC_00221"
199,322798621938;-1,52559390576044;0,36555014464851;-4,17341896342937;3,00062419262448e-05;0,000113707864141559;"SAOUHSC_A00219"
2908,2241651615;-1,00166080699735;0,235861965549061;-4,24680937711001;2,16836293015425e-05;8,46311123666479e-05;"SAOUHSC_00222"
1410,22052812893;0,0551497851611895;0,256972578057171;0,214613503036576;0,830068665335975;0,869141932016544;"SAOUHSC_00223"
2047,97893831998;-0,0432719453441533;0,203106728360239;-0,213050279985822;0,831287745071974;0,869752684710104;"SAOUHSC_00225"
4891,74364675957;-0,152108742861045;0,197533861748578;-0,770038825316188;0,441276862259275;0,531162998302409;"SAOUHSC_00226"
